2.000000	-79.928762	-326.966669	158.548196	21.026007	
2.000000	-64.419097	-320.973020	164.655546	21.432983	
2.000000	-48.177572	-300.990698	162.254714	21.406577	
2.000000	-38.357969	-309.919312	174.287263	22.159458	
2.000000	-22.969381	-305.029946	181.025633	22.566766	
2.000000	-0.042216	-289.854614	186.000736	23.339609	
2.000000	15.521765	-285.246733	193.032329	23.784016	
2.000000	18.468427	-288.263145	196.859412	23.711121	
2.000000	33.752166	-283.645374	203.704799	24.126272	
2.000000	51.749466	-274.084545	209.119301	24.854504	
2.000000	67.090800	-270.096518	216.405820	25.318481	
2.000000	92.000530	-266.202935	229.893920	25.597116	
2.000000	107.537194	-262.577376	237.538433	26.049810	
2.000000	113.315487	-264.988085	242.794109	26.226265	
2.000000	128.660570	-261.155202	250.182605	26.619568	
2.000000	151.387915	-250.137798	257.698010	27.366953	
2.000000	166.872473	-246.299046	265.172254	27.772012	
2.000000	177.342142	-238.359093	266.795819	27.152706	
2.000000	192.735480	-235.242545	274.675027	27.559823	
2.000000	213.330448	-237.015404	289.030631	28.886673	
2.000000	228.814926	-233.875225	296.953165	29.289875	
2.000000	248.768642	-227.317731	305.550821	29.804016	
2.000000	264.328391	-224.560834	313.767654	30.213310	
2.000000	263.766805	-234.979754	320.094061	29.752486	
2.000000	279.062518	-231.943338	327.962042	30.123885	
2.000000	280.504208	-209.954449	314.774910	30.419990	
2.000000	295.580539	-207.381388	322.799472	30.817527	
2.000000	327.546925	-226.090187	355.322655	31.942776	
2.000000	342.883091	-223.578442	363.553331	32.327404	
2.000000	359.237736	-202.297093	360.391387	32.233528	
2.000000	374.588230	-199.641024	368.538630	32.613459	
2.000000	394.215834	-206.891454	385.788873	33.627548	
2.000000	409.629172	-204.216473	393.964313	33.988472	
2.000000	427.359984	-197.786957	401.217451	33.786393	
2.000000	442.804959	-195.558099	409.699516	34.160228	
2.000000	460.792255	-184.456890	414.118986	34.369342	
2.000000	476.273629	-181.449430	422.124707	34.699989	
2.000000	498.648071	-185.911738	439.348453	36.769305	
2.000000	514.220229	-183.891866	448.046271	37.137446	
2.000000	518.685294	-184.359326	451.211950	36.200460	
2.000000	534.112943	-182.119096	459.675596	36.538821	
2.000000	558.805974	-177.660933	472.662275	36.808750	
2.000000	574.350440	-175.269456	481.103824	37.137768	
2.000000	575.806620	-171.936490	479.899308	37.934909	
2.000000	591.178186	-169.541255	488.227479	38.249295	
2.000000	586.181582	-173.220104	487.381748	38.068016	
2.000000	601.308201	-170.875499	495.585206	38.377231	
2.000000	642.759484	-165.508718	518.744133	39.241422	
2.000000	658.194690	-163.486642	527.352639	39.581845	
2.000000	660.758407	-162.320285	528.249461	39.082754	
2.000000	676.046752	-160.683032	537.010692	39.413014	
2.000000	698.158636	-167.349730	555.480700	40.017883	
2.000000	713.523322	-165.240599	563.988076	40.338993	
2.000000	697.791908	-156.400007	548.217835	40.005219	
2.000000	712.814522	-154.113141	556.391601	40.302051	
2.000000	773.105105	-144.594797	588.977073	41.924675	
2.000000	788.613670	-142.574238	597.633636	42.228684	
2.000000	799.487441	-142.546762	604.594755	42.386975	
2.000000	814.947872	-141.023388	613.539517	42.698014	
2.000000	838.297740	-139.712617	627.684144	42.660545	
2.000000	853.840684	-138.333182	636.774242	42.971820	
2.000000	841.188113	-151.739676	637.258108	44.010190	
2.000000	856.445231	-150.079270	645.984437	44.315250	
2.000000	894.709310	-141.114081	664.788377	43.973372	
2.000000	910.193954	-139.090638	673.427737	44.277587	
2.000000	928.361212	-129.571714	678.978211	44.677732	
2.000000	943.873005	-127.812107	687.804323	44.972904	
2.000000	947.453400	-134.888219	694.643638	44.841653	
2.000000	962.852007	-133.157819	703.415853	45.130916	
2.000000	996.961522	-122.696005	718.592877	45.903281	
2.000000	1012.531720	-120.783058	727.358061	46.194900	
2.000000	1008.953890	-120.710546	725.015282	45.880407	
2.000000	1024.350396	-118.584024	733.531919	46.153313	
2.000000	1041.412545	-120.112411	745.463269	46.524118	
2.000000	1056.827683	-118.601227	754.386786	46.801117	
2.000000	1068.720796	-121.525778	763.896718	47.700694	
2.000000	1084.102658	-119.325888	772.356868	47.953500	
2.000000	1112.851529	-105.705694	782.066409	47.555756	
2.000000	1128.351434	-104.563334	791.281038	47.820076	
2.000000	1138.269765	-110.916273	801.723891	48.522573	
2.000000	1153.718107	-109.218167	810.548752	48.771031	
2.000000	1166.254216	-110.054831	819.131357	49.592160	
2.000000	1181.681814	-108.394536	827.967172	49.868719	
2.000000	1204.839495	-108.051013	842.609231	49.463681	
2.000000	1220.330586	-106.009669	851.241239	49.711801	
2.000000	1238.411310	-100.100163	859.052691	49.968078	
2.000000	1253.924155	-98.703817	868.112618	50.243412	
2.000000	1271.919565	-97.378297	878.811303	49.993936	
2.000000	1287.449642	-95.986770	887.885382	50.272273	
2.000000	1300.597811	-93.894460	894.981000	51.767490	
2.000000	1316.107960	-92.614261	904.113740	52.054897	
2.000000	1312.067088	-101.074205	906.949888	51.607007	
2.000000	1327.424590	-99.948890	916.084062	51.885444	
2.000000	1349.842930	-84.726204	920.702212	52.119560	
2.000000	1365.260441	-83.389246	929.739070	52.371406	
2.000000	1381.221637	-89.462433	943.880671	52.591766	
2.000000	1396.637827	-88.096103	952.897829	52.854157	
2.000000	1427.248783	-75.503189	964.461755	53.725751	
2.000000	1442.777484	-74.166871	973.570384	53.960307	
2.000000	1461.735354	-60.151356	976.742373	54.020597	
2.000000	1477.287960	-59.028687	986.003464	54.277244	
2.000000	1489.746256	-74.719189	1004.069279	53.642680	
2.000000	1505.277241	-73.432926	1013.211499	53.904322	
2.000000	1505.276497	-75.771915	1014.712178	54.333489	
2.000000	1520.693607	-73.682206	1023.265664	54.554158	
2.000000	1553.439721	-68.037559	1040.659305	55.729888	
2.000000	1568.985246	-66.754073	1049.812640	55.982665	
2.000000	1567.692928	-69.634533	1050.831904	55.075320	
2.000000	1583.120375	-68.427903	1059.958783	55.308867	
2.000000	1616.187611	-62.057704	1077.092861	57.004805	
2.000000	1631.736306	-60.594974	1086.133192	57.239674	
2.000000	1644.045752	-63.259270	1095.743295	57.302566	
2.000000	1659.572555	-62.282581	1105.081515	57.563048	
2.000000	1667.994487	-62.850742	1110.851330	57.341976	
2.000000	1683.468977	-61.613399	1119.988689	57.574837	
2.000000	1692.070319	-62.853700	1126.305027	57.027579	
2.000000	1707.498358	-62.155535	1135.758616	57.271226	
2.000000	1719.484672	-53.422687	1137.846681	57.574762	
2.000000	1734.886374	-52.433127	1147.096351	57.825092	
2.000000	1723.369981	-55.439897	1141.634900	57.957707	
2.000000	1738.613128	-53.843442	1150.393306	58.171115	
2.000000	1788.767730	-50.511292	1180.443817	58.544717	
2.000000	1819.479200	-46.400846	1197.516275	59.066240	
2.000000	1835.036542	-45.326631	1206.811502	59.283894	
2.000000	1834.900411	-47.881681	1208.363958	59.254909	
2.000000	1850.353624	-46.774843	1217.571419	59.497426	
2.000000	1853.562472	-48.573568	1220.785264	59.500818	
2.000000	1868.951837	-47.608641	1230.042826	59.721884	
2.000000	1890.704415	-30.643710	1233.115523	60.261318	
2.000000	1906.122284	-29.061180	1241.995003	60.503405	
2.000000	1934.855069	-39.858367	1267.365222	60.534138	
2.000000	1950.350446	-38.711508	1276.574058	60.769891	
2.000000	1939.479155	-35.558608	1267.573374	60.505863	
2.000000	1954.821198	-34.151805	1276.516970	60.762153	
2.000000	2005.595241	-37.911733	1311.516710	62.193138	
2.000000	2021.147236	-36.806824	1320.788807	62.409513	
2.000000	2034.689919	-21.547392	1319.687003	62.603999	
2.000000	2050.229550	-20.465332	1328.965829	62.842499	
2.000000	2066.146327	-42.193012	1353.125929	63.109795	
2.000000	2081.687601	-40.667817	1362.121408	63.326150	
2.000000	2096.960893	-23.541241	1360.931975	64.082988	
2.000000	2112.501515	-22.305499	1370.112805	64.279797	
2.000000	2127.292240	-13.402483	1373.891519	64.142270	
2.000000	2140.447171	-15.315673	1383.562194	63.739575	
2.000000	2155.966220	-14.264436	1392.847593	63.966311	
2.000000	2170.947605	-15.218513	1403.074925	64.221359	
2.000000	2186.473411	-14.262272	1412.425629	64.440887	
2.000000	2211.748620	-16.502588	1430.085011	64.409941	
2.000000	2227.324928	-15.700144	1439.566833	64.641009	
2.000000	2228.662789	-25.187645	1446.514519	63.833206	
2.000000	2244.163130	-24.118227	1455.776242	64.018732	
2.000000	2268.656760	-14.678003	1465.437474	66.337279	
2.000000	2284.197321	-13.291799	1474.521698	66.548469	
2.000000	2278.599713	-9.798114	1468.686933	67.081739	
2.000000	2294.035149	-8.756675	1477.924958	67.295879	
2.000000	2247.273067	-15.522038	1452.255182	65.470640	
2.000000	2262.385868	-14.891626	1461.549936	65.695255	
2.000000	2320.455092	-2.913753	1491.131228	65.669453	
2.000000	2335.793471	-1.620564	1500.145389	65.868035	
2.000000	2383.444527	8.899457	1523.975977	67.838200	
2.000000	2398.936952	11.278221	1532.392286	68.039962	
2.000000	2403.738514	-15.876487	1552.901726	66.815334	
2.000000	2419.175605	-14.584175	1561.979803	67.011698	
